CVCL	label
cellosaurus:CVCL_1566	NCI-H520
cellosaurus:CVCL_1566	NCI-H520
cellosaurus:CVCL_1567	NCI-H522
cellosaurus:CVCL_1567	NCI-H522
cellosaurus:CVCL_1567	NCI-H522
cellosaurus:CVCL_1567	NCI-H522
cellosaurus:CVCL_1567	NCI-H522
cellosaurus:CVCL_1567	NCI-H522
cellosaurus:CVCL_1567	NCI-H522
cellosaurus:CVCL_1567	NCI-H522
cellosaurus:CVCL_1567	NCI-H522
cellosaurus:CVCL_1567	NCI-H522
cellosaurus:CVCL_1567	NCI-H522
cellosaurus:CVCL_1567	NCI-H522
cellosaurus:CVCL_1567	NCI-H522
cellosaurus:CVCL_1567	NCI-H522
cellosaurus:CVCL_1567	NCI-H522
cellosaurus:CVCL_1567	NCI-H522
cellosaurus:CVCL_1567	NCI-H522
cellosaurus:CVCL_1569	NCI-H526
cellosaurus:CVCL_1569	NCI-H526
cellosaurus:CVCL_1569	NCI-H526
cellosaurus:CVCL_1569	NCI-H526
cellosaurus:CVCL_1569	NCI-H526
cellosaurus:CVCL_1569	NCI-H526
cellosaurus:CVCL_1571	NCI-H596
cellosaurus:CVCL_1571	NCI-H596
cellosaurus:CVCL_1571	NCI-H596
cellosaurus:CVCL_1571	NCI-H596
cellosaurus:CVCL_1571	NCI-H596
cellosaurus:CVCL_A578	NCI-H620
cellosaurus:CVCL_1574	NCI-H647
cellosaurus:CVCL_1574	NCI-H647
cellosaurus:CVCL_1574	NCI-H647
cellosaurus:CVCL_1574	NCI-H647
cellosaurus:CVCL_1574	NCI-H647
cellosaurus:CVCL_1574	NCI-H647
cellosaurus:CVCL_1576	NCI-H660
cellosaurus:CVCL_1576	NCI-H660
cellosaurus:CVCL_1576	NCI-H660
cellosaurus:CVCL_1576	NCI-H660
cellosaurus:CVCL_1576	NCI-H660
cellosaurus:CVCL_1577	NCI-H661
cellosaurus:CVCL_1577	NCI-H661
cellosaurus:CVCL_1577	NCI-H661
cellosaurus:CVCL_1577	NCI-H661
cellosaurus:CVCL_1577	NCI-H661
cellosaurus:CVCL_1577	NCI-H661
cellosaurus:CVCL_A580	NCI-H678
cellosaurus:CVCL_1580	NCI-H711
cellosaurus:CVCL_1580	NCI-H711
cellosaurus:CVCL_1580	NCI-H711
cellosaurus:CVCL_1581	NCI-H716
cellosaurus:CVCL_1581	NCI-H716
cellosaurus:CVCL_1581	NCI-H716
cellosaurus:CVCL_1581	NCI-H716
cellosaurus:CVCL_1581	NCI-H716
cellosaurus:CVCL_1583	NCI-H720
cellosaurus:CVCL_1583	NCI-H720
cellosaurus:CVCL_1584	NCI-H727
cellosaurus:CVCL_1584	NCI-H727
cellosaurus:CVCL_1584	NCI-H727
cellosaurus:CVCL_1584	NCI-H727
cellosaurus:CVCL_1584	NCI-H727
cellosaurus:CVCL_1585	NCI-H735
cellosaurus:CVCL_1587	NCI-H747
cellosaurus:CVCL_1587	NCI-H747
cellosaurus:CVCL_1587	NCI-H747
cellosaurus:CVCL_1587	NCI-H747
cellosaurus:CVCL_1587	NCI-H747
cellosaurus:CVCL_1588	NCI-H748
cellosaurus:CVCL_1588	NCI-H748
cellosaurus:CVCL_1588	NCI-H748
cellosaurus:CVCL_1588	NCI-H748
cellosaurus:CVCL_A583	NCI-H792
cellosaurus:CVCL_1590	NCI-H810
cellosaurus:CVCL_1590	NCI-H810
cellosaurus:CVCL_1590	NCI-H810
cellosaurus:CVCL_1590	NCI-H810
cellosaurus:CVCL_1592	NCI-H820
cellosaurus:CVCL_1592	NCI-H820
cellosaurus:CVCL_1595	NCI-H841
cellosaurus:CVCL_1595	NCI-H841
cellosaurus:CVCL_1595	NCI-H841
cellosaurus:CVCL_1598	NCI-H889
cellosaurus:CVCL_1598	NCI-H889
cellosaurus:CVCL_1598	NCI-H889
cellosaurus:CVCL_1598	NCI-H889
cellosaurus:CVCL_1598	NCI-H889
cellosaurus:CVCL_1599	NCI-H920
cellosaurus:CVCL_1599	NCI-H920
cellosaurus:CVCL_1601	NCI-H969
cellosaurus:CVCL_1601	NCI-H969
cellosaurus:CVCL_3043	NCO2
cellosaurus:CVCL_1605	NH-12
cellosaurus:CVCL_1605	NH-12
cellosaurus:CVCL_1606	NH-6
cellosaurus:CVCL_8461	NK-YS
cellosaurus:CVCL_1608	NMC-G1
cellosaurus:CVCL_1608	NMC-G1
cellosaurus:CVCL_2658	NO36
cellosaurus:CVCL_F755	NP69SV40T
cellosaurus:CVCL_1876	NU-DHL-1
cellosaurus:CVCL_1877	NU-DUL-1
cellosaurus:CVCL_1611	NUGC-2
cellosaurus:CVCL_3082	NUGC-4
cellosaurus:CVCL_3082	NUGC-4
cellosaurus:CVCL_1613	NY
cellosaurus:CVCL_W083	O24B
cellosaurus:CVCL_1616	OC 314
cellosaurus:CVCL_1616	OC 314
cellosaurus:CVCL_1617	OC 315
cellosaurus:CVCL_1618	OC 316
cellosaurus:CVCL_1844	OCI-AML-3
cellosaurus:CVCL_1844	OCI-AML-3
cellosaurus:CVCL_1620	OCI-AML-5
cellosaurus:CVCL_DH02	OCI-C1p
cellosaurus:CVCL_DH03	OCI-C2p
cellosaurus:CVCL_DH04	OCI-C3x
cellosaurus:CVCL_DH06	OCI-C5x
cellosaurus:CVCL_DH08	OCI-D1p
cellosaurus:CVCL_DH09	OCI-E1p
cellosaurus:CVCL_DH11	OCI-E3x
cellosaurus:CVCL_DH12	OCI-EP1p
cellosaurus:CVCL_1879	OCI-Ly1
cellosaurus:CVCL_1879	OCI-Ly1
cellosaurus:CVCL_8795	OCI-Ly10
cellosaurus:CVCL_8795	OCI-Ly10
cellosaurus:CVCL_8795	OCI-Ly10
cellosaurus:CVCL_1880	OCI-Ly18
cellosaurus:CVCL_1878	OCI-Ly19
cellosaurus:CVCL_1878	OCI-Ly19
cellosaurus:CVCL_8799	OCI-Ly2
cellosaurus:CVCL_8800	OCI-Ly3
cellosaurus:CVCL_8800	OCI-Ly3
cellosaurus:CVCL_8800	OCI-Ly3
cellosaurus:CVCL_8801	OCI-Ly4
cellosaurus:CVCL_1881	OCI-Ly7
cellosaurus:CVCL_1881	OCI-Ly7
cellosaurus:CVCL_8803	OCI-Ly8
cellosaurus:CVCL_8803	OCI-Ly8
cellosaurus:CVCL_2149	OCI-M1
cellosaurus:CVCL_DH13	OCI-M1p
cellosaurus:CVCL_DH14	OCI-P1a
cellosaurus:CVCL_DH15	OCI-P2a
cellosaurus:CVCL_DH17	OCI-P4p
cellosaurus:CVCL_DH18	OCI-P5x
cellosaurus:CVCL_DH20	OCI-P7a
cellosaurus:CVCL_DH24	OCI-U1a
cellosaurus:CVCL_3084	OCUM-1
cellosaurus:CVCL_3084	OCUM-1
cellosaurus:CVCL_1622	OE19
cellosaurus:CVCL_1622	OE19
cellosaurus:CVCL_1622	OE19
cellosaurus:CVCL_1622	OE19
cellosaurus:CVCL_1622	OE19
cellosaurus:CVCL_1622	OE19
cellosaurus:CVCL_1622	OE19
cellosaurus:CVCL_1622	OE19
cellosaurus:CVCL_1622	OE19
cellosaurus:CVCL_1622	OE19
cellosaurus:CVCL_1622	OE19
cellosaurus:CVCL_1622	OE19
cellosaurus:CVCL_1622	OE19
cellosaurus:CVCL_1622	OE19
cellosaurus:CVCL_2661	OE21
cellosaurus:CVCL_2661	OE21
cellosaurus:CVCL_2661	OE21
cellosaurus:CVCL_2661	OE21
cellosaurus:CVCL_0471	OE33
cellosaurus:CVCL_0471	OE33
cellosaurus:CVCL_0471	OE33
cellosaurus:CVCL_0471	OE33
cellosaurus:CVCL_A662	OHN-GM
cellosaurus:CVCL_F504	OLD1612
cellosaurus:CVCL_2671	ONE58
cellosaurus:CVCL_1626	OS-RC-2
cellosaurus:CVCL_3087	OSC-20
cellosaurus:CVCL_3088	OUMS-23
cellosaurus:CVCL_3088	OUMS-23
cellosaurus:CVCL_3090	OUMS-27
cellosaurus:CVCL_4004	OV-MZ-15
cellosaurus:CVCL_DH78	OV-TRL-12B
cellosaurus:CVCL_DH79	OV-TRL-90T
cellosaurus:CVCL_2673	OV56
cellosaurus:CVCL_2675	OV7
cellosaurus:CVCL_DH80	OVCA-X
cellosaurus:CVCL_4377	OVCAR-10
cellosaurus:CVCL_4377	OVCAR-10
cellosaurus:CVCL_4377	OVCAR-10
cellosaurus:CVCL_1627	OVCAR-4
cellosaurus:CVCL_1627	OVCAR-4
cellosaurus:CVCL_1627	OVCAR-4
cellosaurus:CVCL_1627	OVCAR-4
cellosaurus:CVCL_1627	OVCAR-4
cellosaurus:CVCL_1627	OVCAR-4
cellosaurus:CVCL_1627	OVCAR-4
cellosaurus:CVCL_1627	OVCAR-4
cellosaurus:CVCL_1627	OVCAR-4
cellosaurus:CVCL_1627	OVCAR-4
cellosaurus:CVCL_1627	OVCAR-4
cellosaurus:CVCL_1627	OVCAR-4
cellosaurus:CVCL_1627	OVCAR-4
cellosaurus:CVCL_1627	OVCAR-4
cellosaurus:CVCL_DG79	OVCAR-7
cellosaurus:CVCL_DG79	OVCAR-7
cellosaurus:CVCL_3110	OVKATE
cellosaurus:CVCL_3111	OVMANA
cellosaurus:CVCL_3111	OVMANA
cellosaurus:CVCL_3111	OVMANA
cellosaurus:CVCL_3114	OVSAHO
cellosaurus:CVCL_3114	OVSAHO
cellosaurus:CVCL_3117	OVTOKO
cellosaurus:CVCL_3117	OVTOKO
cellosaurus:CVCL_3117	OVTOKO
cellosaurus:CVCL_3117	OVTOKO
cellosaurus:CVCL_M710	OZ [Human diffuse large B-cell lymphoma]
cellosaurus:CVCL_M710	OZ [Human diffuse large B-cell lymphoma]
cellosaurus:CVCL_L298	P-STS
cellosaurus:CVCL_1630	P12-Ichikawa
cellosaurus:CVCL_1631	P30/OHK
cellosaurus:CVCL_1632	P31/FUJ
cellosaurus:CVCL_1632	P31/FUJ
cellosaurus:CVCL_3119	P32/ISH
cellosaurus:CVCL_3119	P32/ISH
cellosaurus:CVCL_1633	Panc 02.03
cellosaurus:CVCL_1634	Panc 02.13
cellosaurus:CVCL_1635	Panc 03.27
cellosaurus:CVCL_1635	Panc 03.27
cellosaurus:CVCL_1637	Panc 05.04
cellosaurus:CVCL_1638	Panc 08.13
cellosaurus:CVCL_1638	Panc 08.13
cellosaurus:CVCL_1638	Panc 08.13
cellosaurus:CVCL_1639	Panc 10.05
cellosaurus:CVCL_1639	Panc 10.05
cellosaurus:CVCL_4012	PancTu-I
cellosaurus:CVCL_1845	PaTu 8902
cellosaurus:CVCL_1846	PaTu 8988s
cellosaurus:CVCL_1847	PaTu 8988t
cellosaurus:CVCL_1847	PaTu 8988t
cellosaurus:CVCL_1847	PaTu 8988t
cellosaurus:CVCL_1847	PaTu 8988t
cellosaurus:CVCL_S982	PC-3 [Human lung carcinoma]
cellosaurus:CVCL_C171	PCI-04B
cellosaurus:CVCL_4666	PCM6
cellosaurus:CVCL_2678	PE/CA-PJ15
cellosaurus:CVCL_2678	PE/CA-PJ15
cellosaurus:CVCL_2679	PE/CA-PJ34 (clone C12)
cellosaurus:CVCL_2680	PE/CA-PJ41 (clone D2)
cellosaurus:CVCL_2681	PE/CA-PJ49
cellosaurus:CVCL_2682	PEA1
cellosaurus:CVCL_2682	PEA1
cellosaurus:CVCL_2683	PEA2
cellosaurus:CVCL_2687	PEO14
cellosaurus:CVCL_2687	PEO14
cellosaurus:CVCL_2689	PEO23
cellosaurus:CVCL_2690	PEO4
cellosaurus:CVCL_2690	PEO4
cellosaurus:CVCL_2690	PEO4
cellosaurus:CVCL_2690	PEO4
cellosaurus:CVCL_2691	PEO6
cellosaurus:CVCL_2691	PEO6
cellosaurus:CVCL_6748	PK-45H
cellosaurus:CVCL_2161	PL-21
cellosaurus:CVCL_M704	PL-29018
cellosaurus:CVCL_3567	PL45
cellosaurus:CVCL_DH43	PR1 [Human diffuse large B-cell lymphoma]
cellosaurus:CVCL_3775	PWR-1E
cellosaurus:CVCL_3143	QGP-1
cellosaurus:CVCL_3143	QGP-1
cellosaurus:CVCL_1883	RC-K8
cellosaurus:CVCL_1647	RCC10RGB
cellosaurus:CVCL_1648	RCM-1 [Human rectum adenocarcinoma]
cellosaurus:CVCL_1648	RCM-1 [Human rectum adenocarcinoma]
cellosaurus:CVCL_1884	REC-1
cellosaurus:CVCL_1884	REC-1
cellosaurus:CVCL_1884	REC-1
cellosaurus:CVCL_1884	REC-1
cellosaurus:CVCL_3152	RERF-GC-1B
cellosaurus:CVCL_3152	RERF-GC-1B
cellosaurus:CVCL_1651	RERF-LC-Ad1
cellosaurus:CVCL_1652	RERF-LC-Ad2
cellosaurus:CVCL_1652	RERF-LC-Ad2
cellosaurus:CVCL_1655	RERF-LC-MS
cellosaurus:CVCL_1655	RERF-LC-MS
cellosaurus:CVCL_DG03	Res186
cellosaurus:CVCL_DG03	Res186
cellosaurus:CVCL_DG09	Res256
cellosaurus:CVCL_DG10	Res259
cellosaurus:CVCL_DG10	Res259
cellosaurus:CVCL_M599	Rh36
cellosaurus:CVCL_M599	Rh36
cellosaurus:CVCL_1885	Ri-1
cellosaurus:CVCL_1885	Ri-1
cellosaurus:CVCL_1885	Ri-1
cellosaurus:CVCL_3156	RKN
cellosaurus:CVCL_3156	RKN
cellosaurus:CVCL_1660	RL
cellosaurus:CVCL_1660	RL
cellosaurus:CVCL_1660	RL
cellosaurus:CVCL_1660	RL
cellosaurus:CVCL_1660	RL
cellosaurus:CVCL_1660	RL
cellosaurus:CVCL_0505	RL95-2
cellosaurus:CVCL_0505	RL95-2
cellosaurus:CVCL_0505	RL95-2
cellosaurus:CVCL_0505	RL95-2
cellosaurus:CVCL_0505	RL95-2
cellosaurus:CVCL_9714	RM-82
cellosaurus:CVCL_2803	RMG-II
cellosaurus:CVCL_W527	RMS
cellosaurus:CVCL_W527	RMS
cellosaurus:CVCL_W527	RMS
cellosaurus:CVCL_W527	RMS
cellosaurus:CVCL_W527	RMS
cellosaurus:CVCL_W527	RMS
cellosaurus:CVCL_3158	RMUG-S
cellosaurus:CVCL_1887	ROS-50
cellosaurus:CVCL_1666	RPMI-7951
cellosaurus:CVCL_1666	RPMI-7951
cellosaurus:CVCL_4373	RWP-1
cellosaurus:CVCL_1673	RXF 393L
cellosaurus:CVCL_1673	RXF 393L
cellosaurus:CVCL_1673	RXF 393L
cellosaurus:CVCL_1673	RXF 393L
cellosaurus:CVCL_1673	RXF 393L
cellosaurus:CVCL_1673	RXF 393L
cellosaurus:CVCL_1674	S-117
cellosaurus:CVCL_8063	Sa3
cellosaurus:CVCL_3160	SAT [Human HNSCC]
cellosaurus:CVCL_1676	SBC-1
cellosaurus:CVCL_W531	SBC-2 [Human SCLC]
cellosaurus:CVCL_A479	SBC-4
cellosaurus:CVCL_1679	SBC-5
cellosaurus:CVCL_1679	SBC-5
cellosaurus:CVCL_1679	SBC-5
cellosaurus:CVCL_DH97	SBC-6
cellosaurus:CVCL_W530	SBC-7 [Human SCLC]
cellosaurus:CVCL_DH98	SBC-9A
cellosaurus:CVCL_D732	SBcl2
cellosaurus:CVCL_D732	SBcl2
cellosaurus:CVCL_1888	Sc-1
cellosaurus:CVCL_1888	Sc-1
cellosaurus:CVCL_1888	Sc-1
cellosaurus:CVCL_1888	Sc-1
cellosaurus:CVCL_3599	SCaBER
cellosaurus:CVCL_3599	SCaBER
cellosaurus:CVCL_3599	SCaBER
cellosaurus:CVCL_1681	SCC-15
cellosaurus:CVCL_1681	SCC-15
cellosaurus:CVCL_1683	SCC-3
cellosaurus:CVCL_1684	SCC-4
cellosaurus:CVCL_1684	SCC-4
cellosaurus:CVCL_1684	SCC-4
cellosaurus:CVCL_1685	SCC-9
cellosaurus:CVCL_1685	SCC-9
cellosaurus:CVCL_1687	SCH
cellosaurus:CVCL_1687	SCH
cellosaurus:CVCL_2186	SCLC-22H
cellosaurus:CVCL_7123	SCMC-ES1
cellosaurus:CVCL_5921	SCMC-N2
cellosaurus:CVCL_5921	SCMC-N2
cellosaurus:CVCL_5923	SCMC-N4
cellosaurus:CVCL_5923	SCMC-N4
cellosaurus:CVCL_5924	SCMC-N5
cellosaurus:CVCL_5924	SCMC-N5
cellosaurus:CVCL_M646	Seraphina
cellosaurus:CVCL_2187	SET-2
cellosaurus:CVCL_1688	SF126
cellosaurus:CVCL_1689	SF268
cellosaurus:CVCL_1689	SF268
cellosaurus:CVCL_1689	SF268
cellosaurus:CVCL_1689	SF268
cellosaurus:CVCL_1689	SF268
cellosaurus:CVCL_1689	SF268
cellosaurus:CVCL_1689	SF268
cellosaurus:CVCL_1689	SF268
cellosaurus:CVCL_1689	SF268
cellosaurus:CVCL_1689	SF268
cellosaurus:CVCL_1689	SF268
cellosaurus:CVCL_1691	SF539
cellosaurus:CVCL_1691	SF539
cellosaurus:CVCL_1691	SF539
cellosaurus:CVCL_1691	SF539
cellosaurus:CVCL_1691	SF539
cellosaurus:CVCL_1691	SF539
cellosaurus:CVCL_1691	SF539
cellosaurus:CVCL_1691	SF539
cellosaurus:CVCL_5167	SH-10-TC
cellosaurus:CVCL_1692	SH-4
cellosaurus:CVCL_1692	SH-4
cellosaurus:CVCL_1692	SH-4
cellosaurus:CVCL_1693	SHP-77
cellosaurus:CVCL_1693	SHP-77
cellosaurus:CVCL_1693	SHP-77
cellosaurus:CVCL_1693	SHP-77
cellosaurus:CVCL_1693	SHP-77
cellosaurus:CVCL_1694	SIG-M5
cellosaurus:CVCL_5168	SJES-1
cellosaurus:CVCL_5169	SJES-2
cellosaurus:CVCL_5170	SJES-3
cellosaurus:CVCL_5171	SJES-5
cellosaurus:CVCL_5172	SJES-6
cellosaurus:CVCL_5173	SJES-7
cellosaurus:CVCL_5174	SJES-8
cellosaurus:CVCL_8812	SJNB-1
cellosaurus:CVCL_8812	SJNB-1
cellosaurus:CVCL_8818	SJNB-2
cellosaurus:CVCL_8818	SJNB-2
cellosaurus:CVCL_8820	SJNB-3
cellosaurus:CVCL_8820	SJNB-3
cellosaurus:CVCL_8821	SJNB-4
cellosaurus:CVCL_8821	SJNB-4
cellosaurus:CVCL_8822	SJNB-5
cellosaurus:CVCL_8822	SJNB-5
cellosaurus:CVCL_8823	SJNB-6
cellosaurus:CVCL_8823	SJNB-6
cellosaurus:CVCL_8824	SJNB-7
cellosaurus:CVCL_8824	SJNB-7
cellosaurus:CVCL_8825	SJNB-8
cellosaurus:CVCL_8825	SJNB-8
cellosaurus:CVCL_5218	SK-BR-7
cellosaurus:CVCL_0626	SK-CO-1
cellosaurus:CVCL_0626	SK-CO-1
cellosaurus:CVCL_0626	SK-CO-1
cellosaurus:CVCL_0626	SK-CO-1
cellosaurus:CVCL_0627	SK-ES-1
cellosaurus:CVCL_0627	SK-ES-1
cellosaurus:CVCL_0627	SK-ES-1
cellosaurus:CVCL_0627	SK-ES-1
cellosaurus:CVCL_0627	SK-ES-1
cellosaurus:CVCL_0627	SK-ES-1
cellosaurus:CVCL_5462	SK-LC-13
cellosaurus:CVCL_5466	SK-LC-17
cellosaurus:CVCL_5471	SK-LC-3
cellosaurus:CVCL_0068	SK-MEL-1
cellosaurus:CVCL_0068	SK-MEL-1
cellosaurus:CVCL_0068	SK-MEL-1
cellosaurus:CVCL_0068	SK-MEL-1
cellosaurus:CVCL_0068	SK-MEL-1
cellosaurus:CVCL_6067	SK-MEL-100
cellosaurus:CVCL_6067	SK-MEL-100
cellosaurus:CVCL_6069	SK-MEL-103
cellosaurus:CVCL_6069	SK-MEL-103
cellosaurus:CVCL_6070	SK-MEL-105
cellosaurus:CVCL_6073	SK-MEL-109
cellosaurus:CVCL_D702	SK-MEL-11
cellosaurus:CVCL_6074	SK-MEL-113
cellosaurus:CVCL_6076	SK-MEL-118
cellosaurus:CVCL_6021	SK-MEL-12
cellosaurus:CVCL_6080	SK-MEL-130
cellosaurus:CVCL_3876	SK-MEL-147
cellosaurus:CVCL_6090	SK-MEL-173
cellosaurus:CVCL_6090	SK-MEL-173
cellosaurus:CVCL_6093	SK-MEL-178
cellosaurus:CVCL_6097	SK-MEL-187
cellosaurus:CVCL_6097	SK-MEL-187
cellosaurus:CVCL_6025	SK-MEL-19
cellosaurus:CVCL_6025	SK-MEL-19
cellosaurus:CVCL_6025	SK-MEL-19
cellosaurus:CVCL_6101	SK-MEL-192
cellosaurus:CVCL_6102	SK-MEL-196
cellosaurus:CVCL_8082	SK-MEL-197
cellosaurus:CVCL_6104	SK-MEL-199
cellosaurus:CVCL_6104	SK-MEL-199
cellosaurus:CVCL_6105	SK-MEL-200
cellosaurus:CVCL_6109	SK-MEL-208
cellosaurus:CVCL_6111	SK-MEL-217
cellosaurus:CVCL_6026	SK-MEL-22
cellosaurus:CVCL_6121	SK-MEL-238
cellosaurus:CVCL_6122	SK-MEL-239
cellosaurus:CVCL_0599	SK-MEL-24
cellosaurus:CVCL_0599	SK-MEL-24
cellosaurus:CVCL_0039	SK-MEL-30
cellosaurus:CVCL_0039	SK-MEL-30
cellosaurus:CVCL_0600	SK-MEL-31
cellosaurus:CVCL_0600	SK-MEL-31
cellosaurus:CVCL_6224	SK-MEL-85
cellosaurus:CVCL_6224	SK-MEL-85
cellosaurus:CVCL_3880	SK-MEL-94
cellosaurus:CVCL_1699	SK-MM-2
cellosaurus:CVCL_1701	SK-N-DZ
cellosaurus:CVCL_1701	SK-N-DZ
cellosaurus:CVCL_1701	SK-N-DZ
cellosaurus:CVCL_1702	SK-N-FI
cellosaurus:CVCL_1702	SK-N-FI
cellosaurus:CVCL_1702	SK-N-FI
cellosaurus:CVCL_1702	SK-N-FI
cellosaurus:CVCL_1702	SK-N-FI
cellosaurus:CVCL_4569	SK-N-LO
cellosaurus:CVCL_S664	SK-N-PI
cellosaurus:CVCL_0631	SK-NEP-1
cellosaurus:CVCL_0631	SK-NEP-1
cellosaurus:CVCL_0631	SK-NEP-1
cellosaurus:CVCL_4019	SK-RC-29
cellosaurus:CVCL_6186	SK-RC-31
cellosaurus:CVCL_6189	SK-RC-38
cellosaurus:CVCL_6192	SK-RC-42
cellosaurus:CVCL_6198	SK-RC-52
cellosaurus:CVCL_2795	SKG-IIIb
cellosaurus:CVCL_S607	SKK-1
cellosaurus:CVCL_3167	SKN
cellosaurus:CVCL_3168	SKN-3
cellosaurus:CVCL_Y285	SL-15
cellosaurus:CVCL_V607	SLR21
cellosaurus:CVCL_V608	SLR22
cellosaurus:CVCL_V609	SLR23
cellosaurus:CVCL_V611	SLR25
cellosaurus:CVCL_V612	SLR26
cellosaurus:CVCL_V612	SLR26
cellosaurus:CVCL_1706	SNB-75
cellosaurus:CVCL_1706	SNB-75
cellosaurus:CVCL_1706	SNB-75
cellosaurus:CVCL_1706	SNB-75
cellosaurus:CVCL_1706	SNB-75
cellosaurus:CVCL_1706	SNB-75
cellosaurus:CVCL_1706	SNB-75
cellosaurus:CVCL_1706	SNB-75
cellosaurus:CVCL_1707	SNG-M
cellosaurus:CVCL_1707	SNG-M
cellosaurus:CVCL_A673	SNK-6
cellosaurus:CVCL_A677	SNT-8
cellosaurus:CVCL_5003	SNU-1040
cellosaurus:CVCL_5006	SNU-1076
cellosaurus:CVCL_5007	SNU-1077
cellosaurus:CVCL_5008	SNU-1079
cellosaurus:CVCL_5010	SNU-1105
cellosaurus:CVCL_5014	SNU-119
cellosaurus:CVCL_5015	SNU-1196
cellosaurus:CVCL_5016	SNU-1197
cellosaurus:CVCL_5017	SNU-1214
cellosaurus:CVCL_8788	SNU-1272
cellosaurus:CVCL_5031	SNU-175
cellosaurus:CVCL_0090	SNU-182
cellosaurus:CVCL_0090	SNU-182
cellosaurus:CVCL_0090	SNU-182
cellosaurus:CVCL_0090	SNU-182
cellosaurus:CVCL_0090	SNU-182
cellosaurus:CVCL_5033	SNU-201
cellosaurus:CVCL_5034	SNU-213
cellosaurus:CVCL_3946	SNU-216
cellosaurus:CVCL_5038	SNU-245
cellosaurus:CVCL_5044	SNU-283
cellosaurus:CVCL_5048	SNU-308
cellosaurus:CVCL_5051	SNU-324
cellosaurus:CVCL_5054	SNU-349
cellosaurus:CVCL_0250	SNU-387
cellosaurus:CVCL_0250	SNU-387
cellosaurus:CVCL_0250	SNU-387
cellosaurus:CVCL_0250	SNU-387
cellosaurus:CVCL_0250	SNU-387
cellosaurus:CVCL_0077	SNU-398
cellosaurus:CVCL_0077	SNU-398
cellosaurus:CVCL_0077	SNU-398
cellosaurus:CVCL_0077	SNU-398
cellosaurus:CVCL_0077	SNU-398
cellosaurus:CVCL_0077	SNU-398
cellosaurus:CVCL_5058	SNU-407
cellosaurus:CVCL_5059	SNU-410
cellosaurus:CVCL_0366	SNU-423
cellosaurus:CVCL_0366	SNU-423
cellosaurus:CVCL_0366	SNU-423
cellosaurus:CVCL_0366	SNU-423
cellosaurus:CVCL_0454	SNU-449
cellosaurus:CVCL_0454	SNU-449
cellosaurus:CVCL_0454	SNU-449
cellosaurus:CVCL_0454	SNU-449
cellosaurus:CVCL_0454	SNU-449
cellosaurus:CVCL_5063	SNU-46
cellosaurus:CVCL_5064	SNU-466
cellosaurus:CVCL_0497	SNU-475
cellosaurus:CVCL_0497	SNU-475
cellosaurus:CVCL_0497	SNU-475
cellosaurus:CVCL_0497	SNU-475
cellosaurus:CVCL_0497	SNU-475
cellosaurus:CVCL_5065	SNU-478
cellosaurus:CVCL_5069	SNU-489
cellosaurus:CVCL_0078	SNU-5
cellosaurus:CVCL_0078	SNU-5
cellosaurus:CVCL_0078	SNU-5
cellosaurus:CVCL_0078	SNU-5
cellosaurus:CVCL_0078	SNU-5
cellosaurus:CVCL_0078	SNU-5
cellosaurus:CVCL_0078	SNU-5
cellosaurus:CVCL_0078	SNU-5
cellosaurus:CVCL_0078	SNU-5
cellosaurus:CVCL_0078	SNU-5
cellosaurus:CVCL_0078	SNU-5
cellosaurus:CVCL_5071	SNU-503
cellosaurus:CVCL_5072	SNU-520
cellosaurus:CVCL_0101	SNU-601
cellosaurus:CVCL_5078	SNU-61
cellosaurus:CVCL_5080	SNU-626
cellosaurus:CVCL_5083	SNU-685
cellosaurus:CVCL_5087	SNU-738
cellosaurus:CVCL_5089	SNU-761
cellosaurus:CVCL_5096	SNU-8
cellosaurus:CVCL_5098	SNU-81
cellosaurus:CVCL_5100	SNU-840
cellosaurus:CVCL_5102	SNU-878
cellosaurus:CVCL_5103	SNU-886
cellosaurus:CVCL_5105	SNU-899
cellosaurus:CVCL_1708	SNU-C1
cellosaurus:CVCL_1709	SNU-C2A
cellosaurus:CVCL_5111	SNU-C4
cellosaurus:CVCL_8900	SNU-NCC-59
cellosaurus:CVCL_D022	SP-49
cellosaurus:CVCL_4900	Sq-1
cellosaurus:CVCL_1711	SR
cellosaurus:CVCL_1711	SR
cellosaurus:CVCL_1711	SR
cellosaurus:CVCL_1711	SR
cellosaurus:CVCL_1711	SR
cellosaurus:CVCL_1711	SR
cellosaurus:CVCL_1711	SR
cellosaurus:CVCL_1711	SR
cellosaurus:CVCL_1711	SR
cellosaurus:CVCL_1711	SR
cellosaurus:CVCL_1711	SR
cellosaurus:CVCL_1711	SR
cellosaurus:CVCL_1712	ST486
cellosaurus:CVCL_1712	ST486
cellosaurus:CVCL_1712	ST486
cellosaurus:CVCL_9681	STA-ET-1
cellosaurus:CVCL_9682	STA-ET-10
cellosaurus:CVCL_9686	STA-ET-2.1
cellosaurus:CVCL_A451	STA-NB-13
cellosaurus:CVCL_A452	STA-NB-15
cellosaurus:CVCL_9888	STA-NB-3
cellosaurus:CVCL_9889	STA-NB-4
cellosaurus:CVCL_9892	STA-NB-7
cellosaurus:CVCL_9893	STA-NB-8
cellosaurus:CVCL_S993	STY51
cellosaurus:CVCL_0538	SU-DHL-1
cellosaurus:CVCL_0538	SU-DHL-1
cellosaurus:CVCL_1889	SU-DHL-10
cellosaurus:CVCL_1889	SU-DHL-10
