callset_id	callset_legacy_id	series_accession__id	_progenetix_experiment_id	_legacy_id
pgxcs-kg6kqxsi	pgxcs::E-MTAB-2089::AE-MTAB_2089-S125-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S125-SNP6	S125
pgxcs-kg6kqxt0	pgxcs::E-MTAB-2089::AE-MTAB_2089-S126-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S126-SNP6	S126
pgxcs-kg6kqxtm	pgxcs::E-MTAB-2089::AE-MTAB_2089-S128-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S128-SNP6	S128
pgxcs-kg6kqxu7	pgxcs::E-MTAB-2089::AE-MTAB_2089-S129-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S129-SNP6	S129
pgxcs-kg6kqxus	pgxcs::E-MTAB-2089::AE-MTAB_2089-S130-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S130-SNP6	S130
pgxcs-kg6kqxva	pgxcs::E-MTAB-2089::AE-MTAB_2089-S132-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S132-SNP6	S132
pgxcs-kg6kqxvt	pgxcs::E-MTAB-2089::AE-MTAB_2089-S135-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S135-SNP6	S135
pgxcs-kg6kqxwb	pgxcs::E-MTAB-2089::AE-MTAB_2089-S136-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S136-SNP6	S136
pgxcs-kg6kqxx0	pgxcs::E-MTAB-2089::AE-MTAB_2089-S138-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S138-SNP6	S138
pgxcs-kg6kqxxk	pgxcs::E-MTAB-2089::AE-MTAB_2089-S140-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S140-SNP6	S140
pgxcs-kg6kqxy5	pgxcs::E-MTAB-2089::AE-MTAB_2089-S145-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S145-SNP6	S145
pgxcs-kg6kqxyn	pgxcs::E-MTAB-2089::AE-MTAB_2089-S149-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S149-SNP6	S149
pgxcs-kg6kqxz5	pgxcs::E-MTAB-2089::AE-MTAB_2089-S157-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S157-SNP6	S157
pgxcs-kg6kqxzo	pgxcs::E-MTAB-2089::AE-MTAB_2089-S158-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S158-SNP6	S158
pgxcs-kg6kqy0a	pgxcs::E-MTAB-2089::AE-MTAB_2089-S160-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S160-SNP6	S160
pgxcs-kg6kqy0u	pgxcs::E-MTAB-2089::AE-MTAB_2089-S162-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S162-SNP6	S162
pgxcs-kg6kqy1b	pgxcs::E-MTAB-2089::AE-MTAB_2089-S169-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S169-SNP6	S169
pgxcs-kg6kqy1u	pgxcs::E-MTAB-2089::AE-MTAB_2089-S171-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S171-SNP6	S171
pgxcs-kg6kqy2c	pgxcs::E-MTAB-2089::AE-MTAB_2089-S176-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S176-SNP6	S176
pgxcs-kg6kqy2y	pgxcs::E-MTAB-2089::AE-MTAB_2089-S184-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S184-SNP6	S184
pgxcs-kg6kqy3h	pgxcs::E-MTAB-2089::AE-MTAB_2089-S185-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S185-SNP6	S185
pgxcs-kg6kqy40	pgxcs::E-MTAB-2089::AE-MTAB_2089-S186-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S186-SNP6	S186
pgxcs-kg6kqy4n	pgxcs::E-MTAB-2089::AE-MTAB_2089-S187-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S187-SNP6	S187
pgxcs-kg6kqy57	pgxcs::E-MTAB-2089::AE-MTAB_2089-S190-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S190-SNP6	S190
pgxcs-kg6kqy5q	pgxcs::E-MTAB-2089::AE-MTAB_2089-S193-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S193-SNP6	S193
pgxcs-kg6kqy6c	pgxcs::E-MTAB-2089::AE-MTAB_2089-S195-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S195-SNP6	S195
pgxcs-kg6kqy6v	pgxcs::E-MTAB-2089::AE-MTAB_2089-S198-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S198-SNP6	S198
pgxcs-kg6kqy7d	pgxcs::E-MTAB-2089::AE-MTAB_2089-S201-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S201-SNP6	S201
pgxcs-kg6kqy7v	pgxcs::E-MTAB-2089::AE-MTAB_2089-S202-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S202-SNP6	S202
pgxcs-kg6kqy8d	pgxcs::E-MTAB-2089::AE-MTAB_2089-S203-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S203-SNP6	S203
pgxcs-kg6kqy8x	pgxcs::E-MTAB-2089::AE-MTAB_2089-S204-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S204-SNP6	S204
pgxcs-kg6kqy9h	pgxcs::E-MTAB-2089::AE-MTAB_2089-S205-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S205-SNP6	S205
pgxcs-kg6kqya1	pgxcs::E-MTAB-2089::AE-MTAB_2089-S207-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S207-SNP6	S207
pgxcs-kg6kqyal	pgxcs::E-MTAB-2089::AE-MTAB_2089-S208-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S208-SNP6	S208
pgxcs-kg6kqyb6	pgxcs::E-MTAB-2089::AE-MTAB_2089-S210-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S210-SNP6	S210
pgxcs-kg6kqybs	pgxcs::E-MTAB-2089::AE-MTAB_2089-S211-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S211-SNP6	S211
pgxcs-kg6kqyca	pgxcs::E-MTAB-2089::AE-MTAB_2089-S212-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S212-SNP6	S212
pgxcs-kg6kqycx	pgxcs::E-MTAB-2089::AE-MTAB_2089-S218-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S218-SNP6	S218
pgxcs-kg6kqydj	pgxcs::E-MTAB-2089::AE-MTAB_2089-S219-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S219-SNP6	S219
pgxcs-kg6kqye2	pgxcs::E-MTAB-2089::AE-MTAB_2089-S220-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S220-SNP6	S220
pgxcs-kg6kqyem	pgxcs::E-MTAB-2089::AE-MTAB_2089-S221-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S221-SNP6	S221
pgxcs-kg6kqyf8	pgxcs::E-MTAB-2089::AE-MTAB_2089-S227-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S227-SNP6	S227
pgxcs-kg6kqyfw	pgxcs::E-MTAB-2089::AE-MTAB_2089-S228-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S228-SNP6	S228
pgxcs-kg6kqygm	pgxcs::E-MTAB-2089::AE-MTAB_2089-S231-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S231-SNP6	S231
pgxcs-kg6kqyha	pgxcs::E-MTAB-2089::AE-MTAB_2089-S232-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S232-SNP6	S232
pgxcs-kg6kqyhv	pgxcs::E-MTAB-2089::AE-MTAB_2089-S238-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S238-SNP6	S238
pgxcs-kg6kqyie	pgxcs::E-MTAB-2089::AE-MTAB_2089-S241-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S241-SNP6	S241
pgxcs-kg6kqyj1	pgxcs::E-MTAB-2089::AE-MTAB_2089-S245-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S245-SNP6	S245
pgxcs-kg6kqyjj	pgxcs::E-MTAB-2089::AE-MTAB_2089-S247-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S247-SNP6	S247
pgxcs-kg6kqyk2	pgxcs::E-MTAB-2089::AE-MTAB_2089-S257-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S257-SNP6	S257
pgxcs-kg6kqykn	pgxcs::E-MTAB-2089::AE-MTAB_2089-S258-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S258-SNP6	S258
pgxcs-kg6kqyl7	pgxcs::E-MTAB-2089::AE-MTAB_2089-S262-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S262-SNP6	S262
pgxcs-kg6kqyls	pgxcs::E-MTAB-2089::AE-MTAB_2089-S264-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S264-SNP6	S264
pgxcs-kg6kqymc	pgxcs::E-MTAB-2089::AE-MTAB_2089-S266-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S266-SNP6	S266
pgxcs-kg6kqymy	pgxcs::E-MTAB-2089::AE-MTAB_2089-S267-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S267-SNP6	S267
pgxcs-kg6kqynh	pgxcs::E-MTAB-2089::AE-MTAB_2089-S268-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S268-SNP6	S268
pgxcs-kg6kqynz	pgxcs::E-MTAB-2089::AE-MTAB_2089-S270-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S270-SNP6	S270
pgxcs-kg6kqyoh	pgxcs::E-MTAB-2089::AE-MTAB_2089-S277-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S277-SNP6	S277
pgxcs-kg6kqyp3	pgxcs::E-MTAB-2089::AE-MTAB_2089-S278-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S278-SNP6	S278
pgxcs-kg6kqypp	pgxcs::E-MTAB-2089::AE-MTAB_2089-S280-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S280-SNP6	S280
pgxcs-kg6kqyq7	pgxcs::E-MTAB-2089::AE-MTAB_2089-S289-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S289-SNP6	S289
pgxcs-kg6kqyqr	pgxcs::E-MTAB-2089::AE-MTAB_2089-S305-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S305-SNP6	S305
pgxcs-kg6kqyt2	pgxcs::E-MTAB-2089::AE-MTAB_2089-S310-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S310-SNP6	S310
pgxcs-kg6kqytm	pgxcs::E-MTAB-2089::AE-MTAB_2089-S315-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S315-SNP6	S315
pgxcs-kg6kqyu6	pgxcs::E-MTAB-2089::AE-MTAB_2089-S317-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S317-SNP6	S317
pgxcs-kg6kqyup	pgxcs::E-MTAB-2089::AE-MTAB_2089-S319-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S319-SNP6	S319
pgxcs-kg6kqyvf	pgxcs::E-MTAB-2089::AE-MTAB_2089-S321-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S321-SNP6	S321
pgxcs-kg6kqyw4	pgxcs::E-MTAB-2089::AE-MTAB_2089-S328-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S328-SNP6	S328
pgxcs-kg6kqyws	pgxcs::E-MTAB-2089::AE-MTAB_2089-S332-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S332-SNP6	S332
pgxcs-kg6kqyxg	pgxcs::E-MTAB-2089::AE-MTAB_2089-S334-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S334-SNP6	S334
pgxcs-kg6kqyxz	pgxcs::E-MTAB-2089::AE-MTAB_2089-S336-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S336-SNP6	S336
pgxcs-kg6kqyym	pgxcs::E-MTAB-2089::AE-MTAB_2089-S339-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S339-SNP6	S339
pgxcs-kg6kqyz5	pgxcs::E-MTAB-2089::AE-MTAB_2089-S342-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S342-SNP6	S342
pgxcs-kg6kqyzp	pgxcs::E-MTAB-2089::AE-MTAB_2089-S350-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S350-SNP6	S350
pgxcs-kg6kqz09	pgxcs::E-MTAB-2089::AE-MTAB_2089-S356-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S356-SNP6	S356
pgxcs-kg6kqz0y	pgxcs::E-MTAB-2089::AE-MTAB_2089-S359-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S359-SNP6	S359
pgxcs-kg6kqz1h	pgxcs::E-MTAB-2089::AE-MTAB_2089-S366-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S366-SNP6	S366
pgxcs-kg6kqz21	pgxcs::E-MTAB-2089::AE-MTAB_2089-S369-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S369-SNP6	S369
pgxcs-kg6kqz2n	pgxcs::E-MTAB-2089::AE-MTAB_2089-S370-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S370-SNP6	S370
pgxcs-kg6kqz3b	pgxcs::E-MTAB-2089::AE-MTAB_2089-S372-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S372-SNP6	S372
pgxcs-kg6kqz3x	pgxcs::E-MTAB-2089::AE-MTAB_2089-S373-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S373-SNP6	S373
pgxcs-kg6kqz4g	pgxcs::E-MTAB-2089::AE-MTAB_2089-S379-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S379-SNP6	S379
pgxcs-kg6kqz54	pgxcs::E-MTAB-2089::AE-MTAB_2089-S380-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S380-SNP6	S380
pgxcs-kg6kqz5m	pgxcs::E-MTAB-2089::AE-MTAB_2089-S385-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S385-SNP6	S385
pgxcs-kg6kqz66	pgxcs::E-MTAB-2089::AE-MTAB_2089-S388-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S388-SNP6	S388
pgxcs-kg6kqz6o	pgxcs::E-MTAB-2089::AE-MTAB_2089-S390-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S390-SNP6	S390
pgxcs-kg6kqz79	pgxcs::E-MTAB-2089::AE-MTAB_2089-S391-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S391-SNP6	S391
pgxcs-kg6kqz7t	pgxcs::E-MTAB-2089::AE-MTAB_2089-S392-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S392-SNP6	S392
pgxcs-kg6kqz8d	pgxcs::E-MTAB-2089::AE-MTAB_2089-S395-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S395-SNP6	S395
pgxcs-kg6kqz91	pgxcs::E-MTAB-2089::AE-MTAB_2089-S396-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S396-SNP6	S396
pgxcs-kg6kqz9k	pgxcs::E-MTAB-2089::AE-MTAB_2089-S397-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S397-SNP6	S397
pgxcs-kg6kqza3	pgxcs::E-MTAB-2089::AE-MTAB_2089-S398-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S398-SNP6	S398
pgxcs-kg6kqzan	pgxcs::E-MTAB-2089::AE-MTAB_2089-S400-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S400-SNP6	S400
pgxcs-kg6kqzb9	pgxcs::E-MTAB-2089::AE-MTAB_2089-S401-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S401-SNP6	S401
pgxcs-kg6kqzby	pgxcs::E-MTAB-2089::AE-MTAB_2089-S406-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S406-SNP6	S406
pgxcs-kg6kqzcj	pgxcs::E-MTAB-2089::AE-MTAB_2089-S418-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S418-SNP6	S418
pgxcs-kg6kqzd4	pgxcs::E-MTAB-2089::AE-MTAB_2089-S419-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S419-SNP6	S419
pgxcs-kg6kqzdp	pgxcs::E-MTAB-2089::AE-MTAB_2089-S423-SNP6	arrayexpress:E-MTAB-2089	AE-MTAB_2089-S423-SNP6	S423
pgxcs-kg6kqze7	pgxcs::E-MTAB-1051::AE-MTAB_1051-T026T-SNP6	arrayexpress:E-MTAB-1051	AE-MTAB_1051-T026T-SNP6	T026T
pgxcs-kg6kqzeo	pgxcs::E-MTAB-1051::AE-MTAB_1051-T079T-SNP6	arrayexpress:E-MTAB-1051	AE-MTAB_1051-T079T-SNP6	T079T
pgxcs-kg6kqzf3	pgxcs::E-MTAB-1051::AE-MTAB_1051-T084T-SNP6	arrayexpress:E-MTAB-1051	AE-MTAB_1051-T084T-SNP6	T084T
pgxcs-kg6kqzfm	pgxcs::E-MTAB-1051::AE-MTAB_1051-T115T-SNP6	arrayexpress:E-MTAB-1051	AE-MTAB_1051-T115T-SNP6	T115T
pgxcs-kg6kqzg2	pgxcs::E-MTAB-1051::AE-MTAB_1051-T127T-SNP6	arrayexpress:E-MTAB-1051	AE-MTAB_1051-T127T-SNP6	T127T
pgxcs-kg6kqzgi	pgxcs::E-MTAB-1051::AE-MTAB_1051-T142T-SNP6	arrayexpress:E-MTAB-1051	AE-MTAB_1051-T142T-SNP6	T142T
pgxcs-kg6kqzgy	pgxcs::E-MTAB-1051::AE-MTAB_1051-T143T-SNP6	arrayexpress:E-MTAB-1051	AE-MTAB_1051-T143T-SNP6	T143T
pgxcs-kg6kqzhf	pgxcs::E-MTAB-1051::AE-MTAB_1051-T144T-SNP6	arrayexpress:E-MTAB-1051	AE-MTAB_1051-T144T-SNP6	T144T
pgxcs-kg6kqzhv	pgxcs::E-MTAB-1051::AE-MTAB_1051-T158T-SNP6	arrayexpress:E-MTAB-1051	AE-MTAB_1051-T158T-SNP6	T158T
pgxcs-kg6kqzid	pgxcs::E-MTAB-1051::AE-MTAB_1051-T164T-SNP6	arrayexpress:E-MTAB-1051	AE-MTAB_1051-T164T-SNP6	T164T
pgxcs-kg6kqzix	pgxcs::E-MTAB-1051::AE-MTAB_1051-T165T-SNP6	arrayexpress:E-MTAB-1051	AE-MTAB_1051-T165T-SNP6	T165T
pgxcs-kg6kqzjg	pgxcs::E-MTAB-1051::AE-MTAB_1051-T166T-SNP6	arrayexpress:E-MTAB-1051	AE-MTAB_1051-T166T-SNP6	T166T
pgxcs-kg6kqzk0	pgxcs::E-MTAB-1051::AE-MTAB_1051-T183T-SNP6	arrayexpress:E-MTAB-1051	AE-MTAB_1051-T183T-SNP6	T183T
pgxcs-kg6kqzkh	pgxcs::E-MTAB-1051::AE-MTAB_1051-M183-SNP6	arrayexpress:E-MTAB-1051	AE-MTAB_1051-M183-SNP6	M183
pgxcs-kg6kqzkz	pgxcs::E-MEXP-1330::AE-MEXP_1330-D1-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-D1-Nsp	D1
pgxcs-kg6kqzlf	pgxcs::E-MEXP-1330::AE-MEXP_1330-C6-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-C6-Nsp	C6
pgxcs-kg6kqzlu	pgxcs::E-MEXP-1330::AE-MEXP_1330-GBM_5_T-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-GBM_5_T-Nsp	GBM_5_T
pgxcs-kg6kqzm8	pgxcs::E-MEXP-1330::AE-MEXP_1330-C19-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-C19-Nsp	C19
pgxcs-kg6kqzmm	pgxcs::E-MEXP-1330::AE-MEXP_1330-C14-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-C14-Nsp	C14
pgxcs-kg6kqzn2	pgxcs::E-MEXP-1330::AE-MEXP_1330-GBM_U118_T-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-GBM_U118_T-Nsp	GBM_U118_T
pgxcs-kg6kqznh	pgxcs::E-MEXP-1330::AE-MEXP_1330-GBM_7_T-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-GBM_7_T-Nsp	GBM_7_T
pgxcs-kg6kqznv	pgxcs::E-MEXP-1330::AE-MEXP_1330-C9-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-C9-Nsp	C9
pgxcs-kg6kqzob	pgxcs::E-MEXP-1330::AE-MEXP_1330-GBM_U138_T-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-GBM_U138_T-Nsp	GBM_U138_T
pgxcs-kg6kqzoq	pgxcs::E-MEXP-1330::AE-MEXP_1330-D4-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-D4-Nsp	D4
pgxcs-kg6kqzp4	pgxcs::E-MEXP-1330::AE-MEXP_1330-GBM_U343_T-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-GBM_U343_T-Nsp	GBM_U343_T
pgxcs-kg6kqzpj	pgxcs::E-MEXP-1330::AE-MEXP_1330-C21-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-C21-Nsp	C21
pgxcs-kg6kqzpy	pgxcs::E-MEXP-1330::AE-MEXP_1330-D15-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-D15-Nsp	D15
pgxcs-kg6kqzqc	pgxcs::E-MEXP-1330::AE-MEXP_1330-D12-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-D12-Nsp	D12
pgxcs-kg6kqzqq	pgxcs::E-MEXP-1330::AE-MEXP_1330-GBM_T98G_T-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-GBM_T98G_T-Nsp	GBM_T98G_T
pgxcs-kg6kqzr4	pgxcs::E-MEXP-1330::AE-MEXP_1330-D3-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-D3-Nsp	D3
pgxcs-kg6kqzrj	pgxcs::E-MEXP-1330::AE-MEXP_1330-GBM_U87_T-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-GBM_U87_T-Nsp	GBM_U87_T
pgxcs-kg6kqzrx	pgxcs::E-MEXP-1330::AE-MEXP_1330-C8-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-C8-Nsp	C8
pgxcs-kg6kqzsd	pgxcs::E-MEXP-1330::AE-MEXP_1330-C20-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-C20-Nsp	C20
pgxcs-kg6kqzsr	pgxcs::E-MEXP-1330::AE-MEXP_1330-D14-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-D14-Nsp	D14
pgxcs-kg6kqzt6	pgxcs::E-MEXP-1330::AE-MEXP_1330-C22-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-C22-Nsp	C22
pgxcs-kg6kqztk	pgxcs::E-MEXP-1330::AE-MEXP_1330-D2-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-D2-Nsp	D2
pgxcs-kg6kqzu3	pgxcs::E-MEXP-1330::AE-MEXP_1330-D7-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-D7-Nsp	D7
pgxcs-kg6kqzui	pgxcs::E-MEXP-1330::AE-MEXP_1330-D10-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-D10-Nsp	D10
pgxcs-kg6kqzuw	pgxcs::E-MEXP-1330::AE-MEXP_1330-C11-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-C11-Nsp	C11
pgxcs-kg6kqzva	pgxcs::E-MEXP-1330::AE-MEXP_1330-D8-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-D8-Nsp	D8
pgxcs-kg6kqzvp	pgxcs::E-MEXP-1330::AE-MEXP_1330-C12-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-C12-Nsp	C12
pgxcs-kg6kqzw4	pgxcs::E-MEXP-1330::AE-MEXP_1330-C10-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-C10-Nsp	C10
pgxcs-kg6kqzwi	pgxcs::E-MEXP-1330::AE-MEXP_1330-C13-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-C13-Nsp	C13
pgxcs-kg6kqzww	pgxcs::E-MEXP-1330::AE-MEXP_1330-GBM_U373_T-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-GBM_U373_T-Nsp	GBM_U373_T
pgxcs-kg6kqzxb	pgxcs::E-MEXP-1330::AE-MEXP_1330-D9-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-D9-Nsp	D9
pgxcs-kg6kqzxp	pgxcs::E-MEXP-1330::AE-MEXP_1330-C5-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-C5-Nsp	C5
pgxcs-kg6kqzy4	pgxcs::E-MEXP-1330::AE-MEXP_1330-D13-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-D13-Nsp	D13
pgxcs-kg6kqzyi	pgxcs::E-MEXP-1330::AE-MEXP_1330-C18-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-C18-Nsp	C18
pgxcs-kg6kqzyx	pgxcs::E-MEXP-1330::AE-MEXP_1330-C3-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-C3-Nsp	C3
pgxcs-kg6kqzzb	pgxcs::E-MEXP-1330::AE-MEXP_1330-C15-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-C15-Nsp	C15
pgxcs-kg6kqzzr	pgxcs::E-MEXP-1330::AE-MEXP_1330-D5-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-D5-Nsp	D5
pgxcs-kg6kr006	pgxcs::E-MEXP-1330::AE-MEXP_1330-C7-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-C7-Nsp	C7
pgxcs-kg6kr00k	pgxcs::E-MEXP-1330::AE-MEXP_1330-C4-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-C4-Nsp	C4
pgxcs-kg6kr00z	pgxcs::E-MEXP-1330::AE-MEXP_1330-D6-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-D6-Nsp	D6
pgxcs-kg6kr01d	pgxcs::E-MEXP-1330::AE-MEXP_1330-D11-Nsp	arrayexpress:E-MEXP-1330	AE-MEXP_1330-D11-Nsp	D11
pgxcs-kg6kr01s	pgxcs::E-MEXP-1330::AE-MEXP_1330-GBM_S3_T-Xba	arrayexpress:E-MEXP-1330	AE-MEXP_1330-GBM_S3_T-Xba	GBM_S3_T
pgxcs-kg6kr026	pgxcs::E-MEXP-1330::AE-MEXP_1330-GBM_L2_T-Xba	arrayexpress:E-MEXP-1330	AE-MEXP_1330-GBM_L2_T-Xba	GBM_L2_T
